"","C_1","C_2","S_1","S_2"
"SREBF2",15274.4151626881,14927.6813985738,3661.56891310152,3637.44697970319
"CTNNB1",9166.2383890544,8821.02208326215,9735.45676424515,9728.0207901809
"RPL9",5942.62558180712,5338.07160028211,13017.8292242093,13150.4797173716
"IARS1",12563.3488453359,13282.7723058952,5780.87241008291,5805.43176188215
"EIF1",11366.0826260461,11309.4069247424,7287.91602126735,7305.06772116252
"CCT3",5730.72005626909,5349.89602666718,13039.5618272547,13105.9734187813
"FRMD6",17625.2420866256,17682.7727462951,945.742932528472,938.403990616086
"HEG1",18120.5712525708,17757.6607800672,623.500887372178,627.6142445278
"VCP",11591.2322469302,11224.0082897391,7061.59718955293,7086.30794843048
"LAMA2",18366.9114260087,18577.4876760987,1.49880021002927,0
"FGFR1",16723.3191935544,16949.6583104208,1624.69942767173,1627.12010270008
"HNRNPA0",4558.61761813686,4652.25486994806,13738.0027251283,13765.270113153
"TOP2A",1327.05835368191,1416.3035159006,16915.4591703904,16964.4432033482
"LOX",18207.9822818552,18158.3774520057,88.4292123917272,90.5212852684327
"CD99",17332.5475794762,16322.9637120121,1434.35180099802,1430.99065128514
"SURF4",12984.5110773428,13825.3820944545,4830.63307692435,4836.85400950992
"YWHAB",9492.04313456912,10166.3790408523,8394.77997637397,8352.09725410073
"RPL31",5571.79091211557,4690.35579941106,12993.8484208488,13053.9236797519
"DCAF7",3752.05221155774,3740.46021314378,14405.7182186964,14395.1473898125
"EXT1",17335.1963985454,17527.7413781353,703.686698608744,706.066025093775
"PLXNA1",13436.1347286457,13523.2023090583,4640.28545025063,4655.05709492915
"EWSR1",9574.1565257151,9577.78537190662,8531.92019559165,8540.68326507663
"CHD3",12797.7693329624,12303.9725662422,5550.0571777384,5546.69175482322
"RPL35",5263.20349055081,4765.24383318317,12992.3496206388,13026.0129501275
"IPO5",9309.27461879257,9429.3231295163,8606.1108059881,8647.04577526704
"MFAP4",13769.8859313681,15513.6474172117,3246.40125492341,3246.69676496112
"TPM1",16780.2688035427,13820.1267938389,2544.21335652469,2572.3131897113
"DRAM1",18063.6216425824,17355.6302829748,114.65821606724,114.660294673348
"SON",11400.517273946,11222.6944645852,6471.06990680139,6506.2173786686
"GNAI2",14335.4088026477,15027.53211027,3121.25143738596,3113.93221323409
"TOMM20",3714.96874458858,4436.78754470901,13689.2917183024,13753.2006084505
"PCDH18",16491.5475249972,17412.1247645924,798.111111840589,799.604686537822
"UBAP2L",8530.52181244031,8436.07131317043,9172.65728537916,9169.80619769224
"SLIT3",9294.70611391183,10250.4638507017,7794.51049225724,7839.89764829018
"VAT1",13848.0260939102,14273.3964719333,3447.24048306733,3461.68481747365
"HNRNPDL",6669.72641630948,6311.61603931954,10995.9477408798,11046.6141789244
"ADAM9",16318.0498759629,15786.9230492222,1417.11559858268,1418.16680253878
"ZMIZ1",7941.15956953766,8047.17906761702,9426.70392097912,9445.14177371705
"PGK1",6460.46970984068,6415.40822647737,10931.4993318485,10965.1450221828
"MCL1",9307.95020925795,9593.55127375338,7873.9469033888,7897.98213967076
"C1S",16908.7365284002,17691.9695223724,17.2362024153367,19.6129451414938
"PTTG1IP",12249.4637856327,11861.213489379,5254.79353636264,5244.19979321787
"CENPF",732.398472640815,801.43334387696,16443.3371042312,16536.7301304549
"MRFAP1",8321.2651059715,7466.4683495947,9346.51810974256,9365.93564910717
"HSPA9",8566.28086987485,8480.74136840291,8718.52082174029,8734.54968435986
"POLR2A",10880.0243268432,10842.9989951091,6361.65749146926,6385.52233164403
"CTDSP2",13383.1583472612,13940.9987079974,3430.004280652,3424.72195932237
"RBMX",3597.09629600805,3534.189663982,13486.2042898434,13536.7038678502
"KANK2",15380.3679254571,15198.3293802765,1738.60824363396,1741.02605332952
"ZYX",15457.1836784647,16173.1876444678,1187.7991664482,1184.32014892866
"MDK",3373.27108465851,3277.99375897216,13687.7929180924,13635.5229376016
"PRNP",16005.4892257943,17170.3809362754,398.680855867787,398.293655181104
"PDIA6",8578.20055568636,8387.45978247625,8426.25478078458,8533.8941686815
"SEMA3C",13385.8071663304,13290.6552568186,3608.36150564548,3605.01018581533
"RPL24",7390.20520313879,6393.07319886113,10041.2120070911,10053.1430731034
"LTBP2",16212.0971131939,16355.8093408595,646.732290627632,657.788006283944
"CRMP1",5786.34525672282,5769.00625076022,11145.0783617777,11165.0461938173
"MAP1A",15039.9946750617,15069.5745151946,1845.77245865105,1858.70372417849
"ADD1",10820.4258977856,10895.552001265,6048.40824757314,6043.80447975569
"ANXA6",14943.3127790349,14545.3582787899,2141.03610002682,2144.60011681795
"CNN3",9669.51401220722,9935.14581376651,6948.43777369572,6946.75430030831
"C1R",16163.0939604132,17295.1943258956,19.4844027303806,18.1042570536865
"RAC1",7790.17688259182,7982.80163507608,8750.74502625592,8749.63656523793
"CBX3",2101.83793143033,2569.84200102186,14262.5827986386,14326.5020818173
"SUPT16H",4647.35305695591,4658.82399571754,11928.201471518,11965.405224399
"VGF",3.97322860383806,2.62765030779331,16780.5671514878,16391.8960740254
"RAD23B",10020.4825388796,10176.8896420835,6470.32050669638,6503.95434653689
"PRKCA",7778.2571967803,7363.98998759076,8978.56265818037,9010.63960442858
"CCT6A",3279.23800770101,3371.27534489882,13153.4706432169,13198.7577361814
"GREM1",14020.1993334099,15462.4082362097,1701.13823838323,1716.88704392461
"CRTAP",13996.3599617869,14433.6831407087,2181.50370569761,2187.59772732046
"LAMA4",15576.3805365798,16534.4895617894,283.273239695533,288.913768815081
"AKR1B1",9960.88410982201,9996.89559599966,6346.66948936896,6334.98128070248
"SRSF3",3413.00337069689,3651.12010267881,12675.3533762176,12711.4514838197
"ARHGAP23",15172.4356285229,15355.9883987441,965.227335258853,956.508247669773
"WNK1",10411.1833515903,10790.4459889532,5539.5655762682,5558.00691548177
"BAZ1B",5386.37357726979,5841.26663422453,10478.8616684197,10538.9406373773
"SND1",9012.60688303933,8698.83634394976,7248.94721580659,7244.72019765023
"TMEM119",14388.3851840322,14612.3633616386,1588.72822263103,1575.82470771463
"ADAMTS1",14512.8796802858,13959.392260152,1842.77485823099,1849.65159565164
"DNAJA1",5318.82869100455,5541.7144991361,10626.4934891076,10646.8118356555
"COLEC12",16454.464058028,15407.2275797461,86.1810120766833,84.4865329172039
"TRIP12",9285.43524716954,9661.87018175601,6462.82650564623,6457.93935985877
"HNRNPR",4234.13728215676,4438.1013698629,11563.9930204809,11596.5309869301
"HLA-B",16080.9805692672,15726.487092143,8.24340115516101,11.3151606585541
"HP1BP3",8474.89661198657,8376.94918124508,7473.01784720596,7464.23431442618
"TNPO1",7849.77531164939,8266.58786831776,7812.49609477759,7832.35420785114
"RPL27",6369.0854519524,6075.12751161814,9559.34773956671,9589.22148610264
"RECK",14931.3930932234,15567.5142485215,529.825874245349,531.812550952042
"RPS27A",6471.06498611758,5775.5753765297,9662.01555395372,9649.56900961493
"AMOTL2",14751.2733965161,14951.3302513439,926.258529798092,918.791045474592
"RAB7A",10301.2573602175,10238.6394243166,5460.87856524166,5462.20522190601
"GCN1",7187.57054434304,6969.84244142176,8612.10600682821,8623.66110990602
"ARCN1",11077.3613475005,11773.1872040679,4236.35879364775,4256.00909570415
"ANKRD11",10188.6825497754,9584.35449767611,5759.13980703749,5757.15374307232
"ACTR2",6697.53901653635,6763.57189225999,8873.64664347832,8922.38135129185
"EEF1B2",6222.0759936104,6097.46253923438,9446.93772381452,9479.84159973662
"ACIN1",9221.86358950813,8979.99492688364,6525.02671436245,6518.28688337106
"HNRNPM",4457.9624935063,4000.59759361532,11400.6237975877,11306.8628740712
"CCT5",3777.21599271538,3828.48649845486,11789.5624520903,11757.2062682816
"KIF5B",6542.58310098667,7362.67616243686,8600.86500525299,8629.69586225725
"SF1",7641.8430147152,7921.05185284294,7770.52968889678,7751.63939515346
"KIRREL1",14747.3001679123,14859.3624905712,730.665102389271,728.696346410884
"ALCAM",7343.85086942734,7567.63288644474,8064.29453006251,8089.58552682227
"HMGB2",795.970130302224,827.709846954893,14641.779251776,14785.8976045546
"CBX1",2116.40643631107,2280.80046716459,13293.6084628547,13347.3635128304
"SLC7A5",13465.2717384072,12649.508581717,2443.04434234772,2456.89855099404
"DDOST",10260.2006646445,10758.9141852597,4969.27209635206,4977.16200167599
"ZC3H7B",13074.5709256964,13214.4533978926,2326.88732607045,2343.7469444085
"EIF4A2",9620.51085942655,9675.00843329498,5834.82921764397,5816.74692254071
"HLA-E",14959.2056934503,15463.7220613636,254.796035704977,252.705254707708
"SEPTIN7",6714.75634048632,7802.80758899224,8181.2009464448,8223.10442259321
"SHC1",9207.29508462739,10052.0762524633,5804.10381333837,5776.01234416991
"XPOT",8764.94230006675,9866.82690576389,5975.71643738672,5969.87876345314
"EMP1",15499.5647835723,14879.0698678796,83.9328117616394,85.9952210050111
"ARPC2",10299.9329506829,9803.76329837685,5193.34272775144,5184.60661374948
"TAGLN2",7244.52015433139,7177.42681573743,7982.60991861592,8005.09899390507
"KHSRP",6501.52640541367,6692.62533394957,8576.13480178751,8633.46758247677
"CCT7",5019.51213618208,5076.62039465668,10146.1280217932,10153.4708309425
"DBH",11.9196858115142,23.6488527701398,15141.6291218207,15195.5064203942
"PTPN11",8415.298182929,8676.50131633352,6614.9547269642,6649.54274701029
"RPN1",11362.1093974422,11469.6935935178,3768.73312811861,3752.10727437654
"HSP90B1",8019.29973207981,8958.9737244213,6608.21012601907,6648.78840296638
"LTBP3",12777.9031899432,13059.4220297328,2183.75190601265,2199.66723202292
"TAGLN",14816.1694637121,13102.7782598114,1153.32676161753,1144.33991460177
"UNC5B",5884.35156228416,6185.48882454546,9048.25686794673,9034.02426978959
"SMARCA4",4166.59239589151,3681.33808121843,11112.8541572621,11124.3116154465
"GSE1",4306.97980656045,4038.69852307832,10880.5401247075,10846.71300729
"DPYSL2",9352.98013343478,10111.1983843887,5283.27074035319,5278.14527519353
"TPR",5996.92637272624,6608.54052410018,8672.05801522938,8731.53230818424
"SMC1A",3010.38287217463,2820.78260541612,12063.0934904206,12089.1176475992
"MARCKSL1",1397.25205901638,1328.27723058952,13501.9416920487,13737.3593835286
"PDIA4",7636.54537657675,7961.78043261374,7154.52280257474,7147.40981598667
"SLC44A2",13115.6276212694,13339.2667875127,1618.70422683162,1630.8918229196
"MYO1B",6292.26969894487,7105.16643227312,8128.74293909377,8128.81141710526
"ARHGDIA",6692.2413783979,6531.02484002028,8107.75973615336,8140.12657776381
"XRCC6",8394.1076303752,7802.80758899224,6618.70172748928,6609.5625126834
"BAG6",6239.29331756036,6569.12576948328,8293.61096219699,8314.38005190555
"CHPF",12181.9188993675,13337.9529623589,1894.483465477,1900.19264659318
"ILF2",4420.87902653714,4565.54240979088,10128.1424192728,10142.155670284
"ATN1",9696.00220289947,9986.38499476848,4715.2254607521,4726.7197791
"RPS13",4144.07743380309,3764.10906591392,10562.0450800763,10634.742330953
"CLSTN1",9898.63686169521,9807.70477383854,4690.49525728662,4697.30036138776
"TOP2B",3530.87581927742,4602.32951409999,10435.3964623288,10501.2234351821
"EPRS1",7063.07604808945,7769.96196014482,7120.05039774407,7116.48171018662
"MYH10",7157.10912504695,6445.62620501699,7709.07888028557,7756.91980346078
"CORO1C",10241.6589311599,9860.2577799944,4449.93782357692,4470.99714821667
"MPRIP",8994.06514955475,8672.55984087183,5632.49118929001,5680.96499463806
"PSMD2",7555.75639496537,7149.8364875056,7087.82619322844,7118.74474231833
"CNBP",5781.04761858437,5972.6491496142,8534.16839590669,8561.80489830593
"DDX21",2734.9056889752,3435.65277743976,11332.4283880313,11328.7388513444
"SF3B3",5975.73582017244,5956.88324776744,8453.98258467012,8437.33813106183
"MYL12B",10955.5156703161,11150.4340811209,3352.06666973047,3357.58533941495
"MAGED2",10146.3014446678,10246.52237524,4097.71977422004,4116.45544758198
"TUBB4B",5528.08539747335,5903.01641645768,8501.94419139106,8517.29859971562
"LMNB2",3652.72149646179,3435.65277743976,10677.4526962486,10675.4769093238
"TNKS1BP1",12577.9173502167,12300.0310907805,1757.34324625932,1770.44547104176
"CDH11",13192.443374277,13014.7519745003,1030.42514439513,1028.92527588452
"SNRNP70",7663.033567269,6887.07145672627,6859.25916119898,6829.07662945935
"GSTP1",6396.89805217927,6174.97822331428,7804.25269362243,7805.19782227061
"FLNC",13779.1567981104,12370.9776490909,1002.69734050958,1004.0319224357
"UBE2D3",6978.31383787424,7868.49884668707,6609.7089262291,6612.57988885901
"MKI67",2050.18595958044,1905.04647315015,12048.1054883203,12061.2069179748
"IPO7",4083.15459521091,5575.87395313741,9192.14168810954,9174.33226195566
"CBX5",4444.71839816017,4711.37700187341,9377.24351404816,9423.26579644385
"ENAH",3334.86320815474,3616.96064867749,10567.2908808114,10403.9130535185
"ERGIC1",9719.8415745225,10422.5749458622,3879.64434366078,3875.81969757673
"RPLP2",5823.42872369198,5335.44394997432,8371.54857311851,8365.67544689099
"FAM168B",6227.37363174885,6263.00450862536,7680.60167629502,7699.58965612411
"MPZL1",9441.71557225384,10208.421445777,4071.49077054452,4095.33381435268
"ANXA11",12800.4181520316,12900.4491861113,1039.4179456553,1050.80125315772
"EIF5",8833.81159586661,8474.17224263343,5219.57173142695,5247.21716939348
"PDAP1",3651.39708692717,3393.61037251506,10368.6998529825,10354.8806906648
"IGFBP6",13620.2276539569,13855.6000729941,138.639019427708,138.04496003436
"STAT1",10664.1455727013,13239.4160758166,1907.22326726225,1916.78821555906
"DHCR7",11735.592886203,11979.4577532297,1997.15127986401,1983.17049142258
"MBTPS1",10245.6321597637,9937.77346407431,3752.24632580829,3755.87899459605
"GDI2",6819.38469372072,7831.71174237797,6479.31330795656,6513.00647506373
"PALM2AKAP2",12759.3614564586,13038.4008272704,918.764528747945,914.264981211171
"COPB2",10036.3754532949,10393.6707924764,3582.88190207498,3602.74715368362
"GLUL",8416.62259246362,9023.35115696223,5076.43631136915,5097.85704870057
"LIMA1",11665.3991808685,12658.7053577943,1620.20302704165,1617.31363012933
"NFIX",12707.7094846087,11961.0642010752,1474.07000656379,1407.60598592413
"OGT",12215.0291377328,11079.4875228105,2123.05049750647,2123.47848358865
"SLC6A6",12369.9850532825,11854.6443636095,1645.68263061214,1652.7678001928
"FDFT1",10339.6652367212,10037.6241757705,3556.65289839947,3565.02995148844
"FTH1",10764.8006973319,10095.4324825419,3270.38205828388,3217.27734724888
"NACA",6677.67287351716,5801.85187960763,7416.06343922485,7424.25408009929
"ASAP1",9199.34862741971,9891.78958368792,4094.72217379998,4068.17742877215
"C12orf75",13357.9945661035,11809.974308377,988.458738514307,990.453729645435
"HSPB1",9921.15182378363,10272.798878318,3477.96588737293,3466.96522578097
"RPL34",3566.63487671196,3074.35086011818,10242.8006353401,10232.6769555524
"HNRNPF",5656.55312233078,5402.44903282305,7990.85331977108,8006.60768199287
"CCT2",2965.3529479978,3003.40430180776,10523.8256747206,10558.5535825188
"NASP",1871.39067240772,1655.41969390979,11746.0972459994,11774.5561812914
"SF3B2",5978.38463924166,5757.18182437515,7637.88587030918,7670.17023841187
"SDF4",10939.6227559008,11001.9718387306,2547.96035704977,2534.59598751612
"CCNL2",6468.41616704836,5611.34723229262,7449.78644395051,7454.42784185544
"KTN1",4373.20028329109,5426.09788559319,8546.90819769194,8591.97866006207
"HADHA",6792.89650302846,6880.50233095679,6635.93792990461,6605.03644841998
"PEAK1",11902.4684875642,12363.0946981675,1317.44538461573,1322.36510896302
"DSTN",9845.6604803107,10962.5570841137,3043.31382646444,3046.04124928276
"ARHGEF12",8459.00369757122,8759.27230102901,4823.88847597922,4854.95826656361
"CKAP5",4906.93732574,4954.43465534429,8507.18999212616,8521.82466397904
"GNB2",5263.20349055081,5430.03936105488,8026.82452481178,8103.16371961254
"DAG1",10619.1156485245,10292.5062556264,2931.65321081726,2919.31144990696
"KIF21A",176.146468103487,156.345193313702,13152.7212431119,13191.9686397863
"CNN2",12670.6260176396,11898.0005936881,1048.41074691548,1049.29256506992
"SDC1",9378.14391459243,9064.07973673303,4113.45717642534,4105.89463096733
"PRKAR1A",7078.9689625048,7262.82545074071,6142.08326069997,6155.44739825343
"BRD2",8354.37534433682,9066.70738704082,4590.07564321465,4604.51604398761
"PPM1G",2936.21593823632,2829.9793814934,10404.6710580232,10442.3845997576
"CCNI",4822.17511552479,5929.29291953561,7903.17350748437,7879.12353857317
"SRP14",6259.15946057955,6222.27592885456,7004.64278157182,7011.62788808402
"MAT2A",6962.42092345889,7098.59730650363,6157.07126280026,6182.60378383396
"PGD",7954.40366488379,7818.573490839,5314.74554476381,5292.4778120277
"TRIOBP",12217.677956802,11658.8844156789,1242.50537411427,1252.21111287999
"NOP53",5916.13739111487,5340.69925058991,7558.44945917763,7551.738223519
"INTS1",3536.17345741587,3639.29567629374,9585.57674324223,9571.87157309286
"SMARCC1",3586.50101973115,3711.55605975805,9504.64153190065,9474.56119142929
"SRSF11",6616.75003492498,7141.95353658222,6242.50287477193,6267.84466079506
"MEG3",14135.4229629212,11968.9471519985,4.49640063008782,4.52606426342164
"ITM2B",9257.62264694267,11212.1838633541,2798.25999212466,2820.49238015558
"NSD2",3247.45217887031,2722.24571887387,10040.4626069861,10044.0909445765
"CERCAM",12298.4669384134,12949.0607168054,380.695253347436,383.206774303032
"TMED2",9019.22893071239,9682.89138421836,3626.34710816583,3651.02517249345
"MARS1",7743.82254888037,7851.41911968642,5182.10172617622,5184.60661374948
"KHDRBS1",3334.86320815474,3716.81136037364,9423.70632055907,9470.78947120978
"CLTC",7582.24458565763,7571.57436190643,5359.70955106469,5366.40352833025
"LOXL4",13028.216591985,12721.7689651813,53.2074074560393,49.786706897638
