"","C_1","C_2","S_1","S_2"
"MRPL18",949.612980546858,928.928525521211,1454.09761151296,1451.45786868475
"EEF1A1P5",2046.42248619906,1734.77726035272,499.917389201473,501.426637124744
"ZNF395",1129.37510855161,1039.05254876989,1303.43757641115,1309.83355132891
"CENPX",254.011702615415,255.228618588115,2134.3504972757,2137.37888679738
"TRIP10",1896.62071286176,1841.0145533691,519.701030174439,523.627205791335
"ZNF83",1210.13780374216,1492.50440920563,1043.96751595802,1034.24028512294
"KIAA1143",988.691704026153,1080.51100458116,1343.00485835708,1366.48327827125
"DCP1A",1194.50631435044,1172.49695341241,1206.80209935089,1200.3617816971
"FLAD1",537.983759898289,668.517599956688,1787.37587098061,1779.8731775802
"MORC3",1021.25730692556,1202.29521852676,1269.95756861074,1279.21207730603
"CTDSPL2",622.65432743676,629.650297633625,1752.37404464382,1767.62458797104
"UBE2T",160.222766265108,163.242669756866,2221.09415384947,2226.18116146375
"MRPL20",793.29808662968,803.257581343307,1571.27763881437,1602.26862824746
"SELENOW",1598.31979030315,1536.5540185051,809.607461355202,822.952114365037
"TPRA1",1854.93674115052,1795.66936732552,560.029221388561,555.779753515365
"KCTD5",1224.4666690179,1046.8260092345,1247.13029056501,1246.29399273142
"BRIP1",204.511986208308,195.632088359418,2172.39596068524,2191.732003188
"MYD88",1589.20142149131,1907.0889673183,629.27196479394,636.161122825438
"ARFIP1",1294.80837128063,1408.29192083899,1023.42296571687,1032.7092114218
"BROX",975.665462866388,1168.6102231801,1306.48121348391,1301.41264597262
"CAPN7",1225.76929313387,1316.30597200774,1102.55752960873,1106.9662859273
"LIG3",661.733050916055,741.069897626406,1674.76129928834,1673.46355535067
"DHDDS",1728.5822019008,1875.99512545985,571.442860411425,574.152637929096
"FBXO42",1491.50461279308,1546.91863245792,857.544745251233,850.511440985634
"KNSTRN",286.577305514827,339.441106954752,2062.06411679755,2057.76305433788
"MLX",1270.05851307707,1251.52713480264,1113.97116863159,1110.02843332959
"ARHGAP32",936.586739387093,1066.25966039603,1371.15850128014,1371.07649937468
"INTS14",1151.51971852321,1162.13233945959,1210.60664569185,1217.96912926026
"SSNA1",1254.42702368536,1263.18732549956,1110.16662229064,1110.79397018016
"RELCH",1306.53198832442,1409.58749758309,1011.24841742581,1008.97756905406
"RANBP9",1455.03113754573,1660.9293859389,816.45564476892,803.048156250162
"NAGA",1963.05454277656,2078.10509753978,347.735535563277,346.022656458602
"IER2",660.430426800078,756.616818555631,1662.58675099729,1655.09067093694
"NOC3L",566.641490449771,627.05914414542,1762.26586513031,1777.57656702848
"CRNKL1",877.968654168151,883.583339477638,1482.25125443603,1489.73471121336
"UBE2Q2",1408.13666937058,1707.57014872658,805.802915014247,809.937987905311
"SETDB1",663.035675032031,774.754892973061,1649.65129343804,1643.60761817836
"MLST8",1207.5325555102,1255.41386503494,1135.27662814094,1129.16685459389
"PANK2",1374.26844235519,1413.4742278154,964.832952066161,972.231800226602
"AKAP6",1484.99149221319,1563.76113013124,840.804741351032,835.200703974191
"HEXIM1",1654.33262729014,1888.95089290087,592.748319920773,587.932301239394
"CHORDC1",687.785533235584,805.848734831511,1617.69310417402,1612.2206073049
"NPRL3",1427.67603111023,1523.59825106408,881.132932565154,890.319357215385
"MDFIC",2488.01206151509,2233.57430683203,0,0
"PDCD5",1139.79610147943,914.677181336088,1337.67849347974,1328.97197259321
"DNAJB14",1098.11212976818,1132.33407434524,1247.89119983321,1239.40416107627
"SAP130",1181.48007319067,1212.65983247957,1161.90845252763,1159.78832861677
"REST",1290.9004989327,1245.04925108213,1089.62207204948,1087.06232781242
"KATNIP",1628.28014497061,1829.35436267218,620.901962843839,633.864512273722
"NMNAT2",169.341135076943,159.355939524559,2205.11505921746,2177.9523398777
"CNPPD1",1211.44042785813,1391.44942316566,1059.18570132184,1049.55102213439
"UTP3",948.310356430882,1050.71273946681,1355.94031591632,1356.53129921381
"ZSCAN29",828.468937761045,823.986809248941,1521.05762711377,1534.90138539712
"CRAT",1851.02886880259,1936.88723243265,457.306470182778,463.149794596137
"TGIF1",1972.1729115884,1910.97569755061,413.173732627702,409.562215056088
"WDR36",716.443263787067,861.558534827902,1557.58127198693,1569.35054367286
"PTPRG",2065.96184793871,2281.51064636381,176.530950220307,179.135623033878
"TLNRD1",762.035107846244,803.257581343307,1559.86399979151,1577.00591217858
"RNF5",661.733050916055,646.492795306952,1700.63221440684,1692.60197661497
"BEX4",808.929576021398,843.420460410472,1521.05762711377,1526.48048004082
"RPRD1B",1077.27014391255,1109.0136929514,1253.21756471054,1260.07365604172
"CCNA2",239.682837339673,265.593232540932,2095.54412459796,2095.27436001591
"ANKRD13A",2063.35659970675,2081.99182777209,278.492792157898,271.000045102533
"TGS1",777.666597237962,754.025665067427,1579.64764076447,1583.13020698316
"EIPR1",504.1155328829,496.205892991107,1853.57497731322,1840.3505887754
"RUSF1",1458.93900989366,1471.77518129999,881.893841833345,877.305230755658
"GLIS3",2112.85631611386,2490.09850216425,45.6545560914587,38.2768425286064
"GDF15",2210.5531248121,2227.09642311152,125.550029251512,122.48589609154
"JMJD6",1013.44156222971,940.58871621813,1366.593045671,1363.42113086896
"STX5",1791.10815946767,1881.17743243626,502.961026274237,507.550931929321
"NDUFAB1",699.509150279373,687.951251118219,1646.60765636528,1647.43530243122
"MEIS1",1537.09645685225,1347.39981386619,898.633845733546,897.974725721106
"NTPCR",922.257874111352,1033.87024179348,1356.70122518452,1367.24881512182
"MAPK7",1378.17631470312,1482.13979525281,905.482029147265,914.050999583121
"KITLG",1745.51631540849,2142.88393474489,394.151000922927,395.78255174579
"ZNF33A",784.179717817844,909.49487435968,1489.86034711794,1494.32793231679
"ORMDL1",1227.07191724985,1109.0136929514,1163.43027106401,1177.39567617993
"TPST2",1860.14723761442,1848.78801383371,485.460113105845,482.288215860441
"SLC25A11",1029.07305162142,975.569288308887,1333.87394713879,1336.62734109894
"WRAP73",320.445532530215,397.742060439347,1978.36409729655,1978.14722187838
"MMP17",1968.26503924047,2037.94221847262,333.278259467649,334.53960370002
"CTDP1",1348.21596003566,1261.89174875545,1027.98842132601,1035.00582197352
"RPS6KA4",1852.33149291856,1751.61975802605,541.767398951977,526.689353193624
"KLHDC2",1326.07135006406,1215.25098596778,1062.9902476628,1067.92390654812
"TOR3A",1108.53312269599,1123.26503713653,1212.88937349642,1224.09342406483
"NFKBIZ",2093.31695437421,2021.09972079929,280.01461069428,272.531118803677
"TMED5",1109.83574681197,1322.78385572825,1115.49298716798,1118.44933868588
"NCAPH2",765.942980194174,721.636246464874,1581.16945930085,1597.67540714403
"GNAO1",19.5393617396473,18.1380744174295,2323.81690505525,2304.2659202221
"PALM",98.9994328142129,76.4390279020244,2243.9214318952,2246.08511957862
"IKBKB",1707.74021604517,1526.18940455228,713.732893563138,717.308028986084
"RETREG3",1569.66205975167,1465.29729757948,811.890189159775,817.593356411032
"RNF6",1787.20028711974,1853.97032081012,505.24375407881,515.971837285614
"STMP1",716.443263787067,887.470069709944,1526.3839919911,1531.83923799483
"HMCES",1198.41418669837,1204.88637201496,1125.38480765446,1132.22900199618
"PTCH1",782.877093701868,811.03104180792,1540.08035881854,1526.48048004082
"IFT57",1326.07135006406,1427.72557200052,953.419313043297,953.093378962299
"NAGK",1590.50404560729,1572.83016733996,746.45199209535,749.460576710113
"POLR2L",1449.82064108183,1550.80536269022,831.67383013274,825.248724916754
"VPS25",1122.86198797173,1112.90042318371,1210.60664569185,1211.07929760511
"MTX2",532.773263434383,533.777618570069,1791.94132658976,1796.71498829278
"PYGL",1981.29128040023,1855.26589755422,404.803730677601,413.389899308949
"CENPE",117.236170437884,126.966520922007,2203.59324068108,2206.27720334887
"SNX27",793.29808662968,807.144311575613,1518.77489930919,1533.37031169597
"FKRP",1343.00546357176,1199.70406503855,1051.57660863993,1057.97192749068
"TADA3",1445.9127687339,1392.74499990977,916.134758901939,897.209188870534
"TLX2",0,0,2323.05599578706,2328.76309944041
"PSPH",818.047944833233,835.64699994586,1502.79580467718,1495.09346916737
"CENPJ",440.286951200052,497.501469735209,1858.90134219056,1852.59917838455
"ANKRD13D",1219.25617255399,1233.38906038521,1095.70934619501,1100.84199112272
"MRPS7",666.943547379961,792.89296739049,1596.38764466467,1591.55111233945
"RRM2B",1387.29468351496,1658.3382324507,795.911094527764,806.110303652451
"ANAPC7",945.705108198929,936.701985985824,1378.00668469386,1386.38723638612
"POLR3E",910.534257067563,849.898344130983,1442.6839724901,1443.03696332846
"TSEN15",930.073618807211,913.381604591986,1397.79032566683,1404.76012079985
"SCO1",1133.28298089954,1075.32869760475,1215.17210130099,1221.79681351312
"RUFY1",1156.73021498712,1220.43329294419,1130.71117253179,1136.82222309961
"RASSF1",1654.33262729014,1544.32747896971,722.102895513239,722.666786940089
"SESTD1",642.193689176407,812.326618552022,1594.1049168601,1593.84772289117
"C14orf119",1718.16120897298,1693.31880454146,611.771051625547,617.022701561135
"ZNF275",1836.70000352684,1679.06746035633,560.790130656752,561.904048319942
"RNF123",1251.8217754534,1327.96616270466,1028.7493305942,1028.11599031837
"EEFSEC",554.917873405983,571.34934414903,1743.24313342553,1766.0935142699
"HS1BP3",1792.41078358364,1741.25514407323,549.376491633887,550.42099556136
"KIAA1522",1514.95184688065,1675.18073012403,728.190169658767,715.011418434367
"BTN3A1",1791.10815946767,1704.97899523837,563.072858461324,572.621564227952
"MAPRE1",902.718512371705,919.859488312497,1405.39941834874,1403.22904709871
"CDKN2C",910.534257067563,807.144311575613,1457.14124858572,1455.28555293761
"ZNF875",941.797235850999,813.622195296124,1441.92306322191,1427.72622631702
"DGKH",1449.82064108183,1489.91325571742,843.848378423796,838.26285137648
"AAAS",965.244469938576,1041.64370225809,1304.19848567934,1309.83355132891
"ASB6",924.863122343305,900.425837150965,1411.48669249427,1384.09062583441
"PARG",640.891065060431,699.611441815138,1635.19401734241,1644.37315502893
"ATG3",1280.47950600489,1351.2865440985,986.138411575509,1000.55666369777
"FTSJ1",1284.38737835281,1285.21213014929,1019.61841937591,1028.11599031837
"EOGT",2132.39567785351,2048.30683242543,216.098232166238,220.474612964773
"TMED8",549.707376942077,554.506846475702,1753.13495391202,1759.20368261475
"USP12",881.876526516081,1032.57466504938,1346.04849542984,1354.23468866209
"BTN3A2",1611.34603146291,1667.40726965941,667.317428203489,668.313670549468
"PCIF1",1289.59787481672,1386.26711618926,977.768409625408,959.983210617448
"KLF4",2310.85518174229,2247.82565101716,28.1536429230662,26.0282529194523
"KIF14",139.380780409484,148.991325571742,2156.41686605323,2168.00036082027
"IGF1R",1839.3052517588,1821.58090220756,472.524655546598,478.46053160758
"EPS15L1",1219.25617255399,1225.61559992059,1086.57843497672,1079.4069593067
"KATNAL1",1512.3465986487,1361.65115805132,862.110200860379,873.477546502798
"CAPN15",713.838015555114,715.158362744364,1602.4749188102,1577.77144902916
"KANK1",2425.48610394822,2179.16008357975,2.28272780457294,2.29661055171638
"FOXM1",418.142341228452,465.112051132657,1855.09679584961,1870.20652594771
"DOC2B",3.90787234792946,1.29557674410211,2300.22871774133,2302.73484652096
"SPCS2",936.586739387093,940.58871621813,1396.26850713045,1333.56519369665
"ABCB8",936.586739387093,1019.61889760836,1327.02576372507,1322.84767778864
"UVSSA",1173.66432849481,1001.48082319093,1223.54210325109,1207.25161335225
"CES2",1677.77986137771,1835.83224639269,546.332854561123,544.296700756783
"CPEB4",1479.78099574929,1422.54326502411,846.89201549656,852.042514686778
"SPDL1",465.036809403605,458.634167412146,1843.68315682674,1832.69522026967
"CRTC1",1313.0451089043,1362.94673479542,964.07204279797,959.983210617448
"LCOR",1055.12553394095,1099.94465574269,1213.65028276461,1229.45218201884
"ATP6V0A2",834.982058340927,851.193920875085,1448.01033736743,1462.94092144334
"NFKBIA",1606.13553499901,1716.63918593529,638.402876012231,635.395585974866
"BAIAP2-DT",1094.20425742025,908.199297615578,1292.78484665647,1299.1160354209
"MRPS15",1142.40134971138,1200.99964178265,1123.86298911808,1123.80809663988
"LPCAT2",1016.04681046166,998.889669702725,1282.89302616999,1291.46066691518
"PGM3",1581.38567679545,1745.14187430554,634.598329671276,627.740217469145
"GTF3C6",556.220497521959,633.537027865931,1687.69675684759,1704.85056622413
"ZNF646",1070.75702333267,1235.98021387341,1131.47208179999,1141.41544420304
"UBXN2B",575.759859261607,559.689153452111,1718.13312757523,1723.98898748843
"ADPRS",905.323760603658,1055.89504644322,1305.72030421572,1309.83355132891
"TBC1D15",1151.51971852321,1497.68671618204,960.267496457016,966.107505422025
"USP28",1116.34886739185,1237.27579061751,1110.92753155883,1109.26289647901
"SRPK1",716.443263787067,798.075274366898,1528.66671979568,1528.77709059254
"UNC119B",1268.7558889611,1134.92522783345,1091.90479985405,1073.28266450212
"RBBP5",621.351703320784,623.172413913114,1661.06493246091,1662.74603944266
"MCF2L",16.9341135076943,11.660190696919,2276.64053042741,2262.16139344064
"RPH3A",0,0,2278.16234896379,2286.65857265895
"DESI1",1749.42418775642,1835.83224639269,486.981931642227,490.709121216734
"CLK1",1359.93957707945,1343.51308363389,928.309307192994,930.892810295707
"DDI2",825.863689529092,805.848734831511,1463.22852273125,1467.53414254677
"LIG1",565.338866333795,458.634167412146,1782.04950610327,1756.14153521246
"PIM3",760.732483730268,884.87891622174,1454.09761151296,1462.17538459276
"ZFP36",2476.2884444713,1899.31550685369,92.0700214511085,92.6299589192275
"NEDD4L",1405.53142113863,1514.52921385536,821.782009646257,816.82781956046
"ATAD3B",738.587873758667,725.52297669718,1568.9949110098,1524.94940633968
"SCOC",467.642057635558,542.846655778783,1769.11404854403,1777.57656702848
"FBXO8",458.523688823723,443.087246482921,1819.33406024463,1834.99183082139
"IFFO1",1693.41135076943,1725.70822314401,566.877404802279,568.793879975091
"TTC28",1514.95184688065,1379.78923246875,824.825646719021,835.200703974191
"AMBRA1",1332.58447064394,1409.58749758309,902.438392074501,908.692241629116
"BRSK1",285.27468139885,283.731306958362,1988.25591778303,1994.98903259097
"PDZRN3",1836.70000352684,1816.39859523116,448.175558964487,448.604594435267
"PELP1",887.087022979987,995.002939470419,1330.83031006602,1334.33073054722
"PNMA8A",153.709645685225,195.632088359418,2097.06594313434,2098.3365074182
"DYRK2",982.17858344627,1093.46677202218,1234.19483300577,1234.81093997284
"ZDHHC16",1380.78156293507,1491.20883246153,834.717467205504,836.731777675336
"SMIM15",720.351136134997,764.390279020244,1527.90581052749,1530.30816429368
"DHX37",1068.15177510072,1232.0934836411,1124.62389838627,1117.68380183531
"KIFBP",1410.74191760253,1425.13441851232,851.457471105706,853.573588387923
"RANBP10",1371.66319412324,1390.15384642156,890.263843783446,888.78828351424
"RAB32",1611.34603146291,1676.47630686813,624.706509184794,626.974680618573
"FBXO45",192.78836916452,212.474586032746,2063.58593533394,2067.71503339532
"HLTF",579.667731609536,853.785074363289,1548.45036076864,1552.50873296028
"FBXO22",973.060214634435,1019.61889760836,1269.19665934255,1271.5567088003
"UHRF2",1094.20425742025,1119.37830690422,1158.86481545486,1158.25725491563
"ECD",1242.70340664157,1063.66850690783,1107.88389448607,1116.15272813416
"H3-3A",436.379078852123,413.288981368572,1893.90316852735,1785.99747238477
"ZNF521",1643.91163436233,1676.47630686813,599.596503334491,606.305185653125
"NUDT21",44.2892199432005,38.8673023230632,2225.65960945861,2215.46364555574
"PIK3R4",1141.0987255954,1316.30597200774,1031.03205839878,1031.17813772066
"LINC00839",1118.9541156238,1070.14639062834,1161.90845252763,1166.67816027192
"IRF3",1620.46440027475,1518.41594408767,684.05743210369,693.576386618348
"RIOK1",616.141206856878,735.887590649997,1578.88673149628,1583.89574383373
"RCAN2",2177.98752191268,2333.3337161279,1.52181853638196,1.53107370114426
"SOS2",907.92900883561,1027.39235807297,1287.45848177914,1290.69513006461
"GLRX5",613.535958624925,550.620116243396,1672.47857148377,1676.52570275296
"MDM4",543.194256362195,548.028962755192,1708.24130708875,1712.50593472985
"ZFAS1",1244.00603075754,1449.75037665026,892.546571588018,925.534052341703
"TUBG1",755.521987266362,914.677181336088,1427.46578712628,1410.88441560443
"LAMTOR4",655.219930336172,641.310488330543,1607.04037441935,1602.26862824746
"PSMD6",1105.92787446404,1099.94465574269,1139.84208375009,1159.78832861677
"CDC23",871.455533588269,1070.14639062834,1278.32757056084,1285.3363721106
"FGD1",1504.53085395284,1721.8214929117,629.27196479394,649.175249285164
"GDF11",1129.37510855161,1094.76234876628,1143.64663009104,1136.05668624904
"PPP2R5D",997.810072837988,974.273711564785,1267.67484080617,1263.13580344401
"MTPN",722.95638436695,856.376227851493,1432.03124273542,1491.26578491451
"STAM",1438.09702403804,1318.89712549595,865.914747201334,878.836304456803
"FRS2",1169.75645614688,1260.59617201135,1031.79296766697,1038.06796937581
