"","Fibroblast_1","Fibroblast_2","SH.SY5Y_1","SH.SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACTN1-AS1",1.30239091431231,5.16037151824439,2.29504552102508,2.30598812325244,2.76594901920855,-0.490999218868116,2.03333591077576,-0.241474719580784,0.809187207687564,0.844542219342812
"ACTN3",0,0,2.29504552102508,2.30598812325244,1.15025841106938,3.27028022248756,3.46703015034438,0.94325116329396,0.345552449160307,0.407333619970756
"ACTN4",27441.3765645604,26520.4393251375,5438.49286965576,5388.32558133321,16197.1585851717,-2.31732457965876,0.0580048417890611,-39.9505370273379,0,0
"ACTR1A",4662.55947323807,4600.47120851487,3727.9189413184,3746.46203757747,4184.3529151622,-0.309525863596813,0.072628624243751,-4.2617613485009,2.02821975695121e-05,4.046908406022e-05
"ACTR2",6586.19085367736,6641.39814398053,9058.54467148598,9091.74250727663,7844.46904410512,0.456439127755567,0.0629166669374592,7.2546616019771,4.02667262592853e-13,1.19582108548295e-12
"ACTR3C",24.7454273719339,19.3513931934165,48.9609711152016,52.2690641270554,36.3317139519018,1.19913714392441,0.593943081407148,2.01894286079308,0.0434931587176451,0.062632508704467
"ACTR6",0,2.58018575912219,3.82507586837513,8.45528978525896,3.71513785318907,2.24783650329224,2.02066874047139,1.11242207011519,0.265956719703464,0.32468436798761
"ACTR8",1123.96335905152,1188.17554207577,1073.31628866606,1077.66511626664,1115.780076515,-0.104265882125861,0.115649391788558,-0.901568789194245,0.367285976804797,0.428227159336355
"ACVR1B",1345.36981448462,1278.48204364505,1393.8576464359,1400.50345352198,1354.55323952189,0.0908614744781203,0.107132538041247,0.848122112472846,0.396369968032913,0.458579532498025
"ACVR1C",9.11673640018618,5.16037151824439,8.41516691042528,8.45528978525896,7.7868911535287,0.241241041547908,1.23175536920758,0.195851422757024,0.844726459847251,0.872678478956552
"ACY3",0,0,1.53003034735005,1.53732541550163,0.76683894071292,2.68530718560855,4.09749681239826,0.65535308715392,0.512240448448636,NA
"ACYP2",330.807292235327,267.049226069147,195.843884460806,195.240327768707,247.235182633497,-0.612198916992138,0.233367309831717,-2.62332765216173,0.00870754877223099,0.0137660810153189
"ADA",110.703227716546,103.207430364888,91.801820841003,96.0828384688518,100.448829347822,-0.187123759251009,0.348359826707132,-0.537156540177996,0.591159488312743,0.648192648260112
"ADAM12",2929.07716628839,2987.8551090635,4382.77192998422,4367.54150544013,3666.81142769406,0.564475477999,0.0759430019576089,7.43288339212727,1.06255567222941e-13,3.2306562007061e-13
"ADAM15",2754.55678377054,2958.1829728336,2016.57999780737,2019.27693326139,2437.14917191822,-0.50133728158757,0.0882153234349721,-5.68310880770199,1.32268057464775e-08,3.17877555961758e-08
"ADAM1B",3.90717274293693,2.58018575912219,13.0052579524754,13.0672660317638,8.1399706215746,2.0074013429838,1.29066659930801,1.55532136963959,0.119869550389471,0.159813520983968
"ADAM2",0,0,1.53003034735005,1.53732541550163,0.76683894071292,2.68530718560855,4.09749681239826,0.65535308715392,0.512240448448636,NA
"ADAM21",3.90717274293693,1.2900928795611,0,0,1.29931640562451,-4.20303645809593,3.36974130575161,-1.24728757395175,0.212292072034338,0.266467264166078
"ADAM21P1",0,0,0,0.768662707750814,0.192165676937704,0.687770158270714,4.99706343877175,0.137634866296547,0.890528998434247,NA
"ADAM29",1.30239091431231,1.2900928795611,13.7702731261505,13.0672660317638,7.35750573794693,3.37186506649185,1.56069672777311,2.16048704818073,0.030734985187518,0.0452067415370093
"ADAM32",57.3052002297417,34.8325077481496,19.8903945155507,19.2165676937704,32.8111675468031,-1.23609448225081,0.624667421940436,-1.97880414254848,0.0478380619196549,0.068252826246927
"ADAM33",20266.5050176139,18841.8065059898,26.0105159049509,26.1345320635277,9790.11414289304,-9.55072892846541,0.187254836229498,-51.0039106106723,0,0
"ADAM8",65.1195457156155,61.9244582189327,34.4256828153761,34.5898218487867,49.0148771496778,-0.880306475639881,0.495746217883328,-1.775720003268,0.0757790786964276,0.104539958453063
"ADAM9",16046.758455242,15501.7560408061,1446.64369341947,1445.08589057153,8610.06102000978,-3.44756189824722,0.0662090156200984,-52.0708828844251,0,0
"ADAMTS1",14271.5996390343,13707.2368453367,1881.17231206689,1884.760959405,7936.19243896071,-2.89325062010595,0.0662583710581351,-43.6661900059,0,0
"ADAMTS12",6096.49186989593,5949.90836053578,90.271790493653,89.1648740990945,3056.45922375611,-6.06896201239705,0.123433919854503,-49.1677005765578,0,0
"ADAMTS14",859.578003446125,745.673684386314,542.395758135593,538.06389542557,671.427835348401,-0.571078524730069,0.148042982670769,-3.85751836681164,0.000114544074487038,0.000216181415833743
"ADAMTS16",16.93108188606,12.900928795611,29.070576599651,29.209182894531,22.0279425439632,0.966399619034251,0.75199387420005,1.28511634494667,0.198751630696163,0.251534850651538
"ADAMTS18",0,0,3.82507586837513,1.53732541550163,1.34060032096919,3.49130200977639,3.28026981645079,1.06433379116171,0.287177515399739,0.347419539963614
"ADAMTS2",11965.0653297872,11815.9606839001,470.484331810141,469.652914435748,6180.29081498329,-4.66079214188025,0.0774345741490209,-60.1900661700634,0,0
"ADAMTS7",1383.13915099967,1386.84984552818,1661.61295722216,1652.62482166425,1521.05669385356,0.258796180829934,0.10160453721729,2.54709275705351,0.0108624555922421,0.0169847123714454
"ADAMTS7P3",2.60478182862462,1.2900928795611,16.0653186471755,16.1419168627671,9.02552755453209,3.049017704222,1.35889296148806,2.24375119353268,0.0248484142519603,0.0370336512821601
"ADAMTS9",253.966228290901,290.270897901247,12164.5062766066,12096.4450318746,6201.29710866832,5.47794323609056,0.0975743801725088,56.1412045498594,0,0
"ADAMTS9-AS2",257.873401033838,295.431269419491,403.162996526738,395.092631783919,337.890074690996,0.528674341352573,0.199350890932897,2.65197882426585,0.00800215603703994,0.0127005530448637
"ADAMTSL3",0,0,0.765015173675025,2.30598812325244,0.767750824231867,2.68690546264617,4.12001670714099,0.652158875469876,0.514298686466173,NA
"ADAMTSL4-AS2",5.20956365724924,5.16037151824439,0,0,2.59248379387341,-5.19999459076594,2.58577744396067,-2.01099851145775,0.0443256139462767,0.0636854942275242
"ADAP1",3.90717274293693,5.16037151824439,8.41516691042528,7.68662707750815,6.29233456227869,0.828187122169792,1.37477758709714,0.602415350630291,0.546897694394239,0.606537184379767
"ADAP2",28.6526001148708,33.5424148685885,13.7702731261505,13.0672660317638,22.2581385353434,-1.21261414363658,0.736477322615484,-1.64650574620569,0.099659678021362,0.134773466957147
"ADAR",13262.2466804423,14072.3331302524,10730.1028259659,10734.3747137401,12199.7643376002,-0.348786712510351,0.0613434517132776,-5.68580187076199,1.30200275043896e-08,3.13085299638332e-08
"ADCK2",200.568200804096,227.056346802753,246.334885923358,242.128752941507,229.022046617928,0.191819738842788,0.236596345879699,0.810746836049284,0.417511070683555,0.479867904479225
"ADCK5",289.130782977333,261.888854550903,245.569870749683,238.285439402753,258.718736920168,-0.187455623764205,0.222107214006344,-0.84398710146736,0.398676613374443,0.46093421385647
"ADCY10",28.6526001148708,51.6037151824439,20.6554096892257,21.5225558170228,30.6085702008908,-0.928453033519947,0.647927639154725,-1.43295790673661,0.151869867064196,0.198124994211975
"ADCY10P1",42.9789001723063,59.3442724598105,92.5668360146781,94.5455130533502,72.3588804250362,0.87047630956165,0.42388573843023,2.05356356829855,0.0400179512767802,0.0578388974967948
"ADCY2",1.30239091431231,0,1.53003034735005,2.30598812325244,1.2846023462287,1.56196561081325,3.14987013775452,0.495882541978935,0.619977284066459,0.675153513246008
"ADCY6-DT",0,2.58018575912219,1.53003034735005,0.768662707750814,1.21971970355576,-0.167891522831476,3.13977608838455,-0.0534724509345055,0.957355480206096,0.964110612263287
"ADCY7",458.441601837933,407.669349941307,589.826698903445,584.95232059837,510.222492820264,0.439853670435741,0.164862460895603,2.66800378962118,0.0076303397436684,0.0121421990261842
"ADCY8",2.60478182862462,2.58018575912219,6.1201213894002,6.14930166200652,4.36359765978838,1.24266908573117,1.66240287109791,0.747513799053092,0.454753476456969,0.517767181346461
"ADCY9",5859.45672349109,5473.86408797773,423.053391042289,421.227163847446,3044.40034158964,-3.74668510846052,0.0917501277062098,-40.8357481578409,0,0
"ADCYAP1",0,1.2900928795611,0,0,0.322523219890274,-2.19797152948353,4.99713882615333,-0.439846001071672,0.660048647867275,NA
"ADD3-AS1",7.81434548587387,15.4811145547332,9.18018208410031,9.22395249300977,10.4248986544293,-0.340459264944188,1.07325048959833,-0.317222557309624,0.751074734902465,0.794584109728632
"ADGB",2.60478182862462,2.58018575912219,2.29504552102508,0.768662707750814,2.06216895413068,-0.758710104972338,2.31602114472834,-0.327592045823627,0.743220136876147,0.787746555460839
"ADGRA2",15514.0805712882,16564.7925735645,2637.00730365781,2631.13244863104,9336.7532242854,-2.60626653159527,0.0659159237371187,-39.5392552183506,0,0
"ADGRB2",2942.10107543151,2763.37894801987,2651.54259195764,2641.89372653955,2749.72908548714,-0.108115292616872,0.0843635624852859,-1.28154015112542,0.200004006452355,0.253006706806703
"ADGRD2",0,0,12.2402427788004,12.298603324013,6.13471152570336,5.68534255204518,1.99059247062889,2.85610572527133,0.00428872297217141,0.00700650932660246
"ADGRF1",0,2.58018575912219,0,0,0.645046439780549,-3.19372236718831,4.89273644366761,-0.652747680967316,0.513918957822139,NA
"ADGRF3",0,0,3.0600606947001,0.768662707750814,0.957180850612729,3.00531653534457,3.77425380739074,0.796267736276654,0.42587643417187,NA
"ADGRF4",1.30239091431231,0,0.765015173675025,0.768662707750814,0.709017198934538,0.238497394611849,4.00295074163518,0.0595803970633985,0.952489831505216,NA
"ADGRG1",61.2123729726786,60.6343653393716,76.5015173675025,76.0976080673306,68.6114659367208,0.324688316847496,0.421122916211269,0.77100605155528,0.440703344647545,0.503392752795086
"ADGRG3",0,0,0.765015173675025,0.768662707750814,0.38341947035646,1.68530489777293,4.89226936254131,0.344483259788765,0.730482883291038,NA
"ADGRG4",0,0,1.53003034735005,1.53732541550163,0.76683894071292,2.68530718560855,4.09749681239826,0.65535308715392,0.512240448448636,NA
"ADGRG5",0,0,0.765015173675025,0.768662707750814,0.38341947035646,1.68530489777293,4.89226936254131,0.344483259788765,0.730482883291038,NA
"ADGRG6",1097.91554076528,1127.5411767364,742.82973363845,742.528175687287,927.703656706853,-0.583304935189332,0.123814436501796,-4.71112215723627,2.46356504992763e-06,5.25445043425479e-06
"ADGRL1-AS1",3.90717274293693,5.16037151824439,2.29504552102508,2.30598812325244,3.41714447636471,-0.978922590166775,1.81326804584687,-0.539866454057308,0.589289133842139,0.646710173764208
"ADGRL2",1038.00555870691,1126.25108385684,9944.43224260166,9951.10741454204,5514.94907492686,3.20040414336559,0.0773159494858089,41.3938413050597,0,0
"ADGRL3-AS1",0,0,2.29504552102508,1.53732541550163,0.958092734131676,3.00660143205098,3.73756165020657,0.804428585648828,0.421149497692846,NA
"ADH5P4",2.60478182862462,2.58018575912219,0.765015173675025,0,1.48749569035546,-2.75811334482802,3.01656541213489,-0.914322405784013,0.360547460697974,0.421557075071898
"ADIG",1.30239091431231,0,0,0,0.325597728578078,-2.20485352783589,4.9966445197704,-0.441266837997354,0.659019830780879,NA
"ADIPOR1",2935.58912085995,3008.49659513648,2041.82549853864,2036.18751283191,2505.52468184174,-0.543598430396736,0.0850142036040428,-6.39420717188116,1.61382500065562e-10,4.25476619235255e-10
