"","Fibroblast_1","Fibroblast_2","SH-SY5Y_1","SH-SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XPO6",5867.27106897696,6112.46006336048,4147.91227166599,4139.24868123814,5066.72302131039,-0.531658069153951,0.0702417440859315,-7.56897591414497,3.76177885053093e-14,1.16651546462328e-13
"XPO7",2715.48505634117,2698.87430404181,3792.94523108078,3801.80575253553,3252.27758599982,0.488215017386495,0.0783790254192484,6.22889880009402,4.69725073853543e-10,1.2146483943862e-09
"XPOT",8619.22307091887,9688.59752550384,6100.23099488465,6083.19666913995,7622.81206511183,-0.58756180999359,0.072899746830797,-8.05986077506336,7.63813918050537e-16,2.52287350917353e-15
"XPR1",1341.46264174168,1313.3145513932,3017.98486014798,3021.61310416845,2173.59378936283,1.18587795546091,0.0909897246970268,13.033097521831,7.93209167121668e-39,4.65188691104779e-38
"XRCC1",533.980274868047,540.5489165361,567.641258866869,569.579066443354,552.937379178592,0.0817981659440589,0.155143642815708,0.527241493492745,0.598025897470426,0.654775131681131
"XRCC2",53.3980274868048,61.9244582189327,1485.6594672769,1483.51902595907,771.125244735427,4.68594292049745,0.200515134854521,23.3695223250715,8.72735718914011e-121,1.31360161887892e-119
"XRCC3",6.51195457156155,9.03065015692768,87.9767449726279,93.7768503455994,49.3240500116791,3.54698554599898,0.627333811003924,5.65406404657629,1.56697777278115e-08,3.75261569274043e-08
"XRCC4",70.3291093728648,92.886687328399,296.060872212235,308.233745808077,191.877603680394,1.88812338034143,0.278213132417215,6.78660767713132,1.14800831169428e-11,3.20950998614248e-11
"XRCC5",7471.81667540973,7412.87368595806,16534.2729486383,16549.308097875,11992.0678519703,1.15228889704787,0.0588757730514388,19.5715289554013,2.70445113005622e-85,2.9406144681738e-84
"XRCC6",8254.55361491143,7661.86161171336,6756.61401389782,6735.02264531264,7352.01297145881,-0.23843116448545,0.0677983175948155,-3.51677110795568,0.000436830302379761,0.000783600111493225
"XRCC6P2",0,2.58018575912219,1.53003034735005,0,1.02755402661806,-0.754430168643148,3.67627694012371,-0.205215815057111,0.837403513762769,0.866589159014555
"XRN1",1851.99988015211,2149.29473734879,921.843284278406,924.70123742423,1461.95978480088,-1.11569429047729,0.112655587934687,-9.90358588447586,4.01611181733709e-23,1.67426713563213e-22
"XRN2",3571.15588704436,3930.91300402266,5690.18286179484,5721.92519649706,4728.54423733973,0.605165428639233,0.0763469585989217,7.92651652069582,2.25378671324185e-15,7.32879830321647e-15
"XRRA1",224.011237261717,219.315789525386,266.990295612584,259.807995219775,242.531329404866,0.248901349505543,0.228122634817379,1.09108572108506,0.275235165239684,0.334736415784518
"XXYLT1",1691.80579769169,1410.07151736028,1339.54156910497,1326.71183357791,1442.03267943371,-0.218247604775397,0.116171543136045,-1.8786666586654,0.0602900230792904,0.0847793902006441
"XYLB",256.571010119525,252.858204393975,689.278671481198,693.333762391235,473.010412096483,1.44045794667276,0.172689182046406,8.34133284785418,7.34578081680019e-17,2.51635218621489e-16
"XYLT1",1954.88876238278,2097.69102216634,1539.21052943415,1533.48210196287,1781.31810398654,-0.399369462884239,0.0977518905587602,-4.08554208620826,4.39740284991173e-05,8.55699931288964e-05
"XYLT2",2116.38523575751,2153.16501598747,837.691615174153,845.528978525896,1488.19271136126,-1.34286975453678,0.10316163211565,-13.0171433603469,9.77602038183827e-39,5.72537690224624e-38
"YAE1",408.950747094066,402.508978423062,947.853800183356,951.604432195508,677.729489473998,1.22701132358516,0.145541186112299,8.43068107634085,3.43659164453211e-17,1.19019315845704e-16
"YAF2",277.409264748522,312.202476853785,656.383019013172,664.893242204455,477.722000704983,1.16398160071072,0.172585854402666,6.74436271002254,1.53700143067845e-11,4.27241117817393e-11
"YAP1",4585.71840929365,5054.58390212038,244.039840402333,243.666078357008,2532.00205754334,-4.30501674055428,0.105224725696057,-40.9125964651062,0,0
"YAP1P1",9.11673640018618,3.87027863868329,0,0,3.24675375971737,-5.52437472328413,2.41798993479879,-2.28469715435098,0.0223305916088282,0.0335334012276162
"YARS1",4915.22331061466,4788.82476893079,3196.99841078793,3203.78616590539,4026.2081640597,-0.600329179506432,0.0737600085373451,-8.1389521423724,3.98713527449219e-16,1.33040285858498e-15
"YARS2",390.717274293693,313.492569733347,369.502328885037,372.032750551394,361.436230865868,0.0746487153075634,0.198251017882211,0.376536353280744,0.706518194598739,0.755636336087216
"YBEY",295.642737548895,294.14117653993,299.88594808061,309.771071223578,299.860233348253,0.0478079342378968,0.205856990353334,0.232238575701699,0.816352717601026,0.850348638806245
