"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM92-AS1",19.4473614467816,-4.26918958844113,0.997195281806432,-4.2811971399498,1.85890586360267e-05,3.7200020251476e-05
"CYP46A1",17.2688533714203,-1.90298573128139,0.863280871800957,-2.20436452774799,0.0274987182366354,0.0406686024495834
"FBXW10",19.3794042954208,-5.03129829651363,1.12769607092313,-4.4615729594544,8.13602361908686e-06,1.6718962510172e-05
"ARL13A",16.9918538585571,-1.68711261542756,0.851066102237792,-1.98235202999094,0.0474398545013542,0.0677074360378992
"LINC01358",18.7011967441177,-3.48469183858887,0.915100307781916,-3.80798892641103,0.000140101545315321,0.000262636274352695
"KLHDC7B",19.4190323845481,-8.10526607596201,1.64739701387611,-4.92004417131445,8.65246833626481e-07,1.89788870235208e-06
"LINC01836",19.2096720628167,-5.61741571157807,1.29167364209611,-4.34894351677116,1.36794935842716e-05,2.76553409159943e-05
"SAMD12-AS1",18.1385681156179,-3.0806952273122,0.905173175345156,-3.40343186389442,0.000665450082666772,0.00117643428791636
"IMPG2",18.0469267782737,-3.42870461604994,0.930236265515978,-3.68584277258652,0.000227947052531422,0.000419396895265265
"CFAP58",16.8752984914814,-2.06288747159721,0.868269153009818,-2.37586175259861,0.0175080211002206,0.0266519880224206
"SFTPD",17.0127169353286,-2.18455431645685,0.873294364585122,-2.50150969140248,0.0123665057718169,0.0192038707166991
"HKDC1",18.9477045695785,-6.61228754481523,1.66295060246377,-3.97623810052968,7.00140269293504e-05,0.00013418170089913
"EEF1A1P12",17.9322806368911,-3.2328339535479,0.941167535549304,-3.43491868497258,0.000592731657615815,0.0010520406490237
"SP9",19.1610738471017,-8.08548592079868,1.66974607107658,-4.84234463003439,1.28315960869417e-06,2.78471540941244e-06
"TFAP2E-AS1",16.6004616037872,-1.83143885212644,0.868504448587911,-2.10872708263516,0.0349681457477388,0.0509828300609147
"CASC18",18.5978512953121,-4.53924108056773,1.05396878378679,-4.3068078963959,1.65627330938932e-05,3.32781031583075e-05
"GJA5",18.877925316863,-5.59182019133715,1.28734473474275,-4.3436851376524,1.40112292712805e-05,2.82990507721998e-05
"EIF1B-AS1",18.8717762994874,-5.59139097917086,1.28222957586604,-4.36067852778575,1.29659742538298e-05,2.62440837477113e-05
"SOX8",18.7739859447676,-8.05651323499497,1.65206538183366,-4.87663098784436,1.07913038214118e-06,2.35335778252258e-06
"CCL28",18.1704784854906,-4.16506311771264,1.06284403496881,-3.91879050987463,8.89944205743837e-05,0.000169239865528534
"PRR34",16.94168527528,-2.40973546202222,0.882512095495137,-2.73054100257995,0.00632304670507026,0.010147465297072
"HOXB-AS1",18.8170290663968,-8.05947047930278,1.65219831174466,-4.87802851631792,1.07151436456704e-06,2.33734908397208e-06
"PDCD6IPP1",18.0053894634533,-3.87252532772709,0.979743499524439,-3.95259098897496,7.73095174020142e-05,0.00014754745966466
"MEOX1",17.6635073079172,-3.84373814395664,0.984150454021618,-3.90564077702717,9.39760289875796e-05,0.000178194582597416
"PDLIM2",16.7491807402114,-2.51554168941964,0.897613192282958,-2.80247851863863,0.00507115934799295,0.00821915930587959
"GRM4",16.8909244343962,-2.66488164932132,0.898111819086085,-2.967204742983,0.00300520765252118,0.00499808526933214
"VAX1",18.4729842856919,-8.03300848930936,1.6477721097971,-4.87507249427744,1.08768504161507e-06,2.37170917278089e-06
"TUBA1C",16.3338508999822,-2.11301474271529,0.902504923628385,-2.34127780070189,0.0192178615710778,0.0291064804177523
"SLC22A18AS",15.9480154049811,-1.7562823778775,0.884202765247654,-1.98628917133684,0.0470012243343846,0.0671039672238725
"KRT33B",18.1566100831773,-8.00802020143552,1.65276616820204,-4.84522272751204,1.26469720793748e-06,2.74534986958208e-06
"TMEM92",17.2404597484335,-3.56653107026122,0.975052777903978,-3.65778258478275,0.000254406703745108,0.000465959609231847
"IL16",16.8085066231154,-2.95767358423123,0.926465170689746,-3.1924282507342,0.00141081990063562,0.0024210735770835
"TNFSF15",16.5776247405693,-2.63342256980467,0.917827766208879,-2.86919035003933,0.00411524056139063,0.00674124669122863
"GOLGA8R",16.8374279429555,-2.9611003334949,0.94355840111469,-3.13822687604366,0.00169973258852935,0.00289377087846657
