"","Fibroblast_1","Fibroblast_2","SHSY5Y_1","SHSY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM160",121.122355031045,125.139009317426,651.027912797447,643.370686387432,385.164990883337,2.39397297446146,0.201857710265987,11.8597053900341,1.9164826172005e-32,9.96617904792812e-32
"TMEM161B",278.711655662835,225.766253923192,869.057237294829,864.745546219666,559.57017327513,1.78130808932916,0.169999750525392,10.4782982552854,1.08681700555828e-25,4.84347940761004e-25
"TMEM163",0,0,14.5352882998255,11.5299406162622,6.51630722902193,5.77242895508906,1.96399466440325,2.93912659729296,0.00329138603770078,0.00545055581750293
"TMEM169",10.4191273144985,7.74055727736658,638.787670018646,645.676674510684,325.656007280299,6.14518471178562,0.430336015729271,14.279968413454,2.91733639780576e-46,1.94458561147304e-45
"TMEM170B",104.191273144985,140.62012387216,1409.1579499094,1417.4140330925,767.845845004761,3.52874928353755,0.171864158353907,20.5322000662353,1.1103218783238e-93,1.31687896518516e-92
"TMEM178B",19.5358637146847,16.7712074342943,1513.2000135292,1515.03419697686,766.135320413759,6.38255112301341,0.302306016668529,21.1128815540966,6.05651646863782e-99,7.54133986094903e-98
"TMEM179",7.81434548587387,2.58018575912219,972.334285740957,963.134372811771,486.465797449431,7.54400651063411,0.534658238659583,14.1099602795748,3.29763672923318e-45,2.16577966779955e-44
"TMEM182",45.5836820009309,37.4126935072718,134.642670566804,133.747311148642,87.8465893059122,1.69345242280367,0.394425588527003,4.29346490710181,1.75906128971871e-05,3.52476367916265e-05
"TMEM196",0,0,15.3003034735005,13.8359287395147,7.28405805325379,5.93310265082704,1.91390643745554,3.09999618305002,0.00193523136515414,0.00327761961565395
"TMEM198",162.798864289039,152.230959788209,686.218610786498,694.871087806736,424.029880667621,2.13233573891467,0.189608530941886,11.2459905064515,2.4236074083394e-29,1.17708173357839e-28
"TMEM209",141.960609660042,139.330030992598,595.946820292845,597.250923922383,368.622096216967,2.08472467515085,0.201173689755074,10.3628097575233,3.66048232073228e-25,1.60728106864832e-24
"TMEM215",0,0,30.600606947001,30.7465083100326,15.3367788142584,7.00727451434279,1.68053777596181,4.16966200615893,3.05051706445492e-05,6.00834765426214e-05
"TMEM229A",0,0,730.589490859649,716.393643623759,361.745783620852,11.5671820353658,1.45426772939394,7.95395634625432,1.80647802314921e-15,5.8979666945725e-15
"TMEM232",19.5358637146847,18.0613003138554,101.747018098778,103.000802838609,60.5862462414819,2.44527443879885,0.497166988166006,4.91841674327412,8.72470108969908e-07,1.9124977195076e-06
"TMEM238",2.60478182862462,1.2900928795611,25.2455007312758,27.6718574790293,14.2030582296227,3.76559669362022,1.20169086705721,3.13358185274528,0.00172686747340387,0.00293584756439352
"TMEM256-PLSCR3",1.30239091431231,0,13.7702731261505,15.3732541550163,7.61147954886976,4.48978691602649,1.87186553616695,2.39856273288748,0.0164595568254185,0.0251189786254746
"TMEM30A-DT",5.20956365724924,2.58018575912219,19.1253793418756,17.6792422782687,11.148592759129,2.24125652798194,1.13408497171782,1.97626860762212,0.0481243630842169,0.0686382417385237
"TMEM38A",45.5836820009309,50.3136223028828,162.94823199278,166.799807581927,106.41133596963,1.78167384816193,0.359342172405146,4.95815405199131,7.11661243895148e-07,1.56972137224873e-06
