"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCG4",31.9008936662943,-1.7080917181868,0.678477096342489,-2.51753777304307,0.0118178296982624,0.0201844704424605
"APOC1",29.9435717192297,2.86032321538403,0.703691965159822,4.06473763663678,4.80865230990237e-05,0.000106283528635261
"PLA2G10",24.6455449596289,-0.377847906043162,0.705556224699425,-0.535531957363326,0.592282065436955,0.662006995179171
"PROM2",23.8881593773751,-0.296394172931136,0.720018880704438,-0.411647778793183,0.68059760621856,0.740187221672509
"CES1",20.7732739798486,8.2092453217237,1.63687312693089,5.01519952075693,5.29784598826248e-07,1.35370636337003e-06
"SCARF1",20.0142776757939,1.31987627344806,0.783947101171752,1.68362925441687,0.0922533413624908,0.134036514746532
"STAR",18.3208280500863,-2.21446876643612,0.887310295716059,-2.49570953602995,0.0125705488176151,0.0213996092657172
"CYP46A1",17.2752517101156,1.91235601547841,0.871441914409863,2.19447330207138,0.0282014012305342,0.0454337018618758
"PROM1",16.1795832976377,-3.5198098367374,1.13858139831164,-3.09139938695361,0.00199215482503105,0.00376260451923269
"CYP11A1",12.7572652481763,2.68497970238073,1.03961776947356,2.58266045581381,0.00980417601737934,0.0169664220269672
"CETP",12.6583008995245,7.4946041456318,1.74867178441428,4.28588384191384,1.82014079487959e-05,4.16165662237869e-05
"CH25H",11.1018328419679,4.81203975034735,1.42979631634767,3.36554213724611,0.000763933980925454,0.00150986379841129
"CFTR",10.0689092542888,7.16431975946107,1.81209138609605,3.95361945563672,7.69778049730251e-05,0.000166670211199562
"ACSM3",9.45652647195346,0.0899834813965661,1.1376385637337,0.0790967221621272,0.936955690682317,0.949990029762529
"LPL",6.04806713138718,-4.14004931406195,1.97651547641353,-2.09462023620186,0.036204764864362,0.0570660665442283
"ABCG5",5.95499325901446,-1.03983496455326,1.43393283223655,-0.725162951273941,0.468352068607006,0.54548088274102
"AKR1D1",5.74587975193793,1.4670125000709,1.45010331310554,1.01166067742384,0.311700323087486,0.383766027620721
"SOAT2",5.58329877875375,3.76861204851997,1.73402285757229,2.1733347009025,0.0297551355780989,0.0476849776415059
"MALRD1",4.90434037690194,1.41742563747675,1.58410664656612,0.894779174463609,0.370905145019675,0.447026567746803
"MLC1",4.87603122006885,6.11806463616175,2.15493297340194,2.83909741587151,0.00452413428933139,0.00816838334934411
"IL4",4.39434750713917,1.50495184851613,1.64725347338518,0.913612794164211,0.360920341224086,0.436620376578606
"PON1",3.24427645016925,-4.7630313270892,2.39873950632626,-1.98563925533704,0.0470733943666604,0.072674364974171
"MALL",2.60348638898438,5.21264177006021,2.68218925786376,1.94342802424458,0.0519644639833684,0.0794752958121825
"HNF1A",2.49989051980828,-0.648647849381941,2.14808408703499,-0.301965762558799,0.762678162854637,0.810646360401734
"NR5A2",2.39150320435216,1.09258513647765,2.39193739582932,0.456778316348382,0.647830392814259,0.711087873120274
